step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
105;0;1623812668638;105;36;194;222;7.00;0.25;51.12;1.16;89;0;0;171.00;0
106;0;1623812668638;106;38;194;222;6.66;0.24;50.99;1.16;88;0;0;172.00;0
107;0;1623812668639;107;41;196;222;6.67;0.24;51.14;1.16;89;0;0;173.00;0
107;0;1623812668639;107;42;196;222;6.56;0.24;51.14;1.16;89;0;0;174.00;0
109;0;1623812668640;109;44;198;222;6.43;0.23;51.83;1.16;89;0;0;175.00;0
110;0;1623812668640;110;46;198;222;6.09;0.22;51.79;1.16;88;0;0;176.00;0
111;0;1623812668641;111;47;198;222;5.76;0.21;51.95;1.16;87;0;0;177.00;0
112;0;1623812668641;112;48;198;222;5.42;0.20;51.86;1.16;86;0;0;178.00;0
113;0;1623812668642;113;49;199;222;5.33;0.19;52.46;1.16;86;0;0;179.00;0
113;0;1623812668643;113;47;200;222;5.42;0.19;52.46;1.16;87;0;0;180.00;1
113;0;1623812668643;113;46;203;222;6.10;0.22;52.46;1.16;90;0;0;181.00;0
116;0;1623812668644;116;44;204;222;5.83;0.21;52.91;1.16;88;0;0;182.00;0
116;0;1623812668644;116;39;206;222;6.09;0.22;52.91;1.16;90;0;0;183.00;0
118;0;1623812668645;118;37;209;222;6.17;0.22;53.75;1.16;91;0;0;184.00;0
118;0;1623812668645;118;34;209;222;5.95;0.21;53.75;1.16;91;0;0;185.00;0
119;0;1623812668646;119;38;211;222;5.86;0.21;54.08;1.16;92;0;0;186.00;0
119;0;1623812668646;119;38;213;222;6.00;0.22;54.08;1.15;94;0;0;187.00;0
120;0;1623812668647;120;42;214;222;5.55;0.20;54.70;1.15;94;0;0;188.00;0
120;0;1623812668647;120;48;215;222;5.54;0.20;54.70;1.15;95;0;0;189.00;0
121;0;1623812668648;121;47;215;222;5.03;0.18;55.26;1.15;94;0;0;190.00;0
121;0;1623812668648;121;49;215;222;4.94;0.18;55.26;1.15;94;0;0;191.00;0
121;0;1623812668649;121;47;216;222;5.23;0.19;55.26;1.15;95;0;0;192.00;0
125;0;1623812668650;125;51;217;222;4.45;0.16;55.78;1.15;92;0;0;193.00;0
125;0;1623812668650;125;54;218;222;4.65;0.17;55.78;1.15;93;0;0;194.00;0
126;0;1623812668651;126;58;218;222;4.51;0.16;55.81;1.15;92;0;0;195.00;0
127;0;1623812668652;127;59;218;222;4.31;0.16;55.69;1.15;91;0;0;196.00;0
128;0;1623812668652;128;57;218;222;4.14;0.15;55.70;1.15;90;0;0;197.00;0
128;0;1623812668653;128;58;219;222;4.44;0.16;55.70;1.15;91;0;0;198.00;0
130;0;1623812668653;130;59;219;222;3.98;0.14;55.52;1.15;89;0;0;199.00;0
130;0;1623812668654;130;59;220;222;4.38;0.16;55.52;1.15;90;0;0;200.00;0
130;0;1623812668654;130;58;221;222;4.62;0.17;55.52;1.15;91;0;0;201.00;0
131;0;1623812668655;131;59;223;452;5.10;0.18;55.46;1.15;92;0;0;202.00;0
133;0;1623812668666;133;59;224;452;4.92;0.18;55.63;1.15;91;0;0;203.00;0
133;0;1623812668667;133;59;225;452;5.16;0.19;55.63;1.15;92;0;0;204.00;0
133;0;1623812668667;133;60;227;452;5.66;0.20;55.63;1.15;94;0;0;205.00;0
134;0;1623812668669;134;60;227;452;5.37;0.19;55.51;1.15;93;0;0;206.00;0
135;0;1623812668669;135;60;227;452;5.05;0.18;55.36;1.15;92;0;0;207.00;0
136;0;1623812668670;136;59;230;452;5.45;0.20;55.11;1.14;94;0;0;208.00;0
136;0;1623812668670;136;58;231;452;5.49;0.20;55.11;1.14;95;0;0;209.00;0
137;0;1623812668671;137;60;231;452;5.14;0.19;55.17;1.14;94;0;0;210.00;0
138;0;1623812668672;138;61;232;452;5.08;0.18;55.00;1.14;94;0;0;211.00;0
139;0;1623812668672;139;61;235;452;5.31;0.19;54.81;1.14;96;0;0;212.00;0
140;0;1623812668673;140;63;236;452;5.18;0.19;54.63;1.14;96;0;0;213.00;0
140;0;1623812668674;140;64;238;452;5.62;0.20;54.63;1.14;98;0;0;214.00;0
141;0;1623812668674;141;64;239;452;5.36;0.19;54.74;1.14;98;0;0;215.00;0
141;0;1623812668675;141;62;239;452;5.34;0.19;54.74;1.14;98;0;0;216.00;0
142;0;1623812668676;142;64;239;452;4.96;0.18;54.80;1.14;97;0;0;217.00;0
142;0;1623812668676;142;64;242;452;5.63;0.20;54.80;1.14;100;0;0;218.00;0
142;0;1623812668677;142;63;243;452;5.72;0.21;54.80;1.14;101;0;0;219.00;0
142;0;1623812668677;142;63;245;452;6.00;0.22;54.80;1.13;103;0;0;220.00;0
143;0;1623812668678;143;63;246;452;5.90;0.21;55.06;1.13;103;0;0;221.00;3
146;0;1623812668678;146;63;246;452;5.08;0.18;54.79;1.13;100;0;0;222.00;3
148;0;1623812668679;148;65;246;452;4.33;0.16;54.43;1.13;98;0;0;223.00;4
148;0;1623812668679;148;68;248;452;4.46;0.16;54.43;1.13;100;0;0;224.00;4
148;0;1623812668680;148;66;250;452;4.82;0.17;54.43;1.13;102;0;0;225.00;5
149;0;1623812668680;149;65;251;452;4.63;0.17;54.92;1.13;102;0;0;226.00;5
149;0;1623812668681;149;66;251;452;4.57;0.16;54.92;1.13;102;0;0;227.00;5
149;0;1623812668682;149;64;253;452;4.94;0.18;54.92;1.13;104;0;0;228.00;6
150;0;1623812668682;150;60;254;452;4.98;0.18;55.73;1.13;104;0;0;229.00;7
150;0;1623812668683;150;59;257;452;5.63;0.20;55.73;1.13;107;0;0;230.00;6
151;0;1623812668683;151;58;257;452;5.60;0.20;56.56;1.13;106;0;0;231.00;6
151;0;1623812668684;151;55;259;452;5.89;0.21;56.56;1.13;108;0;0;232.00;6
