timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
2745.00;169.82;516;39368999#0_1;259.35;0.00;5.41;DEFAULT_VEHTYPE;220.49;517.20
2745.00;350.00;528;-39368999#0_1;12.66;0.00;6.44;DEFAULT_VEHTYPE;221.52;529.70
2745.00;261.84;531;695446624#1_2;2.63;0.00;4.51;DEFAULT_VEHTYPE;193.73;832.07
2745.00;172.50;668;:cluster_2991819236_420249033_16_0;1.41;0.00;2.41;DEFAULT_VEHTYPE;175.81;840.29
2745.00;165.39;766;:cluster_2991819236_420249033_19_0;1.06;0.00;2.06;DEFAULT_VEHTYPE;179.51;841.33
2746.00;83.07;184;695504114#1_0;5.10;0.00;28.32;DEFAULT_VEHTYPE;14.80;796.30
2746.00;353.62;210;-695429325#1_1;22.42;0.00;0.00;DEFAULT_VEHTYPE;187.36;797.14
2746.00;353.61;228;-695429325#0_1;1.93;0.00;1.18;DEFAULT_VEHTYPE;186.41;805.67
2746.00;353.62;248;-695429325#1_1;14.92;0.00;0.00;DEFAULT_VEHTYPE;188.19;789.68
2746.00;318.50;288;:cluster_2991819236_420249033_22_0;0.73;0.00;2.22;DEFAULT_VEHTYPE;183.21;813.95
2746.00;353.04;375;:cluster_2991819236_420249033_6_0;5.40;0.00;4.43;DEFAULT_VEHTYPE;188.11;818.67
2746.00;170.18;459;39368999#0_0;251.66;0.00;12.38;DEFAULT_VEHTYPE;215.99;524.20
2746.00;353.63;504;-39368999#0_0;247.16;0.00;15.68;DEFAULT_VEHTYPE;194.44;762.68
2746.00;147.46;516;:1333361924_7_0;0.10;0.00;2.98;DEFAULT_VEHTYPE;222.53;515.44
2746.00;351.81;528;-39368999#0_1;21.08;0.00;8.42;DEFAULT_VEHTYPE;220.32;538.04
2746.00;261.84;531;695446624#1_2;2.83;0.00;0.20;DEFAULT_VEHTYPE;193.53;832.04
2746.00;173.05;668;:cluster_2991819236_420249033_16_0;5.28;0.00;3.87;DEFAULT_VEHTYPE;176.28;836.46
2746.00;98.24;766;:cluster_2991819236_420249033_25_0;2.04;0.00;3.33;DEFAULT_VEHTYPE;181.85;842.28
2747.00;83.07;184;695504114#1_1;32.76;0.00;27.66;DEFAULT_VEHTYPE;41.87;802.81
2747.00;353.62;210;-695429325#1_1;23.35;0.00;0.93;DEFAULT_VEHTYPE;187.26;798.06
2747.00;353.61;228;-695429325#0_1;4.32;0.00;2.39;DEFAULT_VEHTYPE;186.14;808.04
2747.00;353.62;248;-695429325#1_1;14.92;0.00;0.00;DEFAULT_VEHTYPE;188.19;789.68
2747.00;250.15;288;695429325#0_1;0.55;0.00;2.16;DEFAULT_VEHTYPE;182.47;812.04
2747.00;353.04;375;:cluster_2991819236_420249033_6_0;11.18;0.00;5.77;DEFAULT_VEHTYPE;187.42;824.40
2747.00;353.62;504;-695429325#1_0;5.50;0.00;18.11;DEFAULT_VEHTYPE;192.42;780.68
2747.00;47.25;516;-39368999#0_1;1.11;0.00;3.35;DEFAULT_VEHTYPE;223.54;518.32
2747.00;351.81;528;-39368999#0_1;31.51;0.00;10.43;DEFAULT_VEHTYPE;218.83;548.36
2747.00;261.84;531;695446624#1_2;2.89;0.00;0.06;DEFAULT_VEHTYPE;193.48;832.03
2747.00;173.05;668;:cluster_2991819236_420249033_16_0;11.03;0.00;5.75;DEFAULT_VEHTYPE;176.97;830.76
2747.00;14.79;766;695446623#0_1;2.55;0.00;2.85;DEFAULT_VEHTYPE;181.64;845.08
2748.00;83.08;184;695504114#1_2;57.90;0.00;25.14;DEFAULT_VEHTYPE;66.41;809.02
2748.00;353.62;210;-695429325#1_1;25.72;0.00;2.37;DEFAULT_VEHTYPE;186.99;800.42
2748.00;353.61;228;-695429325#0_1;8.92;0.00;4.60;DEFAULT_VEHTYPE;185.63;812.61
2748.00;353.62;248;-695429325#1_1;15.40;0.00;0.49;DEFAULT_VEHTYPE;188.14;790.17
2748.00;178.64;288;695429325#0_1;4.23;0.00;3.68;DEFAULT_VEHTYPE;182.88;808.38
2748.00;353.04;375;:cluster_2991819236_420249033_6_0;19.44;0.00;8.26;DEFAULT_VEHTYPE;186.41;832.61
2748.00;353.62;504;-695429325#1_0;19.12;0.00;13.61;DEFAULT_VEHTYPE;190.91;794.21
2748.00;349.83;516;-39368999#0_1;5.76;0.00;4.65;DEFAULT_VEHTYPE;222.72;522.91
2748.00;351.81;528;-39368999#0_1;44.21;0.00;12.70;DEFAULT_VEHTYPE;217.02;560.94
2748.00;261.84;531;695446624#1_2;2.91;0.00;0.02;DEFAULT_VEHTYPE;193.46;832.03
2748.00;173.05;668;:cluster_2991819236_420249033_16_0;18.85;0.00;7.82;DEFAULT_VEHTYPE;177.92;823.00
2748.00;352.32;766;695446623#0_1;6.91;0.00;4.36;DEFAULT_VEHTYPE;181.06;849.40
2749.00;82.99;184;695504114#1_2;84.98;0.00;27.08;DEFAULT_VEHTYPE;93.29;812.29
2749.00;353.62;210;-695429325#0_1;0.27;0.00;3.72;DEFAULT_VEHTYPE;186.59;804.01
2749.00;347.85;228;:cluster_2991819236_420249033_8_0;6.84;0.00;7.17;DEFAULT_VEHTYPE;184.15;819.63
2749.00;353.62;248;-695429325#1_1;17.37;0.00;1.97;DEFAULT_VEHTYPE;187.92;792.12
2749.00;173.61;288;695429325#1_1;0.41;0.00;5.54;DEFAULT_VEHTYPE;183.49;802.98
2749.00;353.03;375;695446623#0_0;0.13;0.00;10.55;DEFAULT_VEHTYPE;185.13;843.10
2749.00;353.62;504;-695429325#0_0;0.70;0.00;10.75;DEFAULT_VEHTYPE;189.72;804.79
2749.00;349.95;516;-39368999#0_1;12.54;0.00;6.78;DEFAULT_VEHTYPE;221.53;529.58
2749.00;351.81;528;-39368999#0_1;58.58;0.00;14.37;DEFAULT_VEHTYPE;214.97;575.17
2749.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2749.00;173.05;668;:cluster_2991819236_420249033_16_0;28.17;0.00;9.32;DEFAULT_VEHTYPE;179.04;813.77
2749.00;352.32;766;695446623#0_1;13.09;0.00;6.18;DEFAULT_VEHTYPE;180.23;855.52
2750.00;81.98;184;695504114#1_2;108.21;0.00;23.23;DEFAULT_VEHTYPE;116.28;815.52
2750.00;353.61;210;-695429325#0_1;5.54;0.00;5.27;DEFAULT_VEHTYPE;186.00;809.25
2750.00;318.68;228;:cluster_2991819236_420249033_21_0;5.79;0.00;9.07;DEFAULT_VEHTYPE;179.20;826.93
2750.00;353.62;248;-695429325#1_1;21.22;0.00;3.84;DEFAULT_VEHTYPE;187.49;795.94
2750.00;173.62;288;695429325#1_1;8.49;0.00;8.08;DEFAULT_VEHTYPE;184.38;794.96
2750.00;352.32;375;695446623#0_0;12.24;0.00;12.11;DEFAULT_VEHTYPE;183.51;855.10
2750.00;353.61;504;-695429325#0_0;8.77;0.00;8.08;DEFAULT_VEHTYPE;188.82;812.82
2750.00;351.81;516;-39368999#0_1;21.21;0.00;8.67;DEFAULT_VEHTYPE;220.30;538.16
2750.00;351.81;528;-39368999#0_1;74.82;0.00;16.24;DEFAULT_VEHTYPE;212.66;591.25
2750.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2750.00;173.61;668;695429325#1_0;0.22;0.00;11.12;DEFAULT_VEHTYPE;180.28;802.82
2750.00;352.31;766;695446623#1_1;7.02;0.00;8.02;DEFAULT_VEHTYPE;179.17;863.36
2751.00;81.98;184;695504114#1_2;127.81;0.00;19.60;DEFAULT_VEHTYPE;135.68;818.26
2751.00;350.19;210;:cluster_2991819236_420249033_8_0;2.97;0.00;6.68;DEFAULT_VEHTYPE;184.97;815.84
2751.00;267.86;228;695490087#0_2;2.30;0.00;10.71;DEFAULT_VEHTYPE;168.98;828.46
2751.00;353.62;248;-695429325#1_1;26.43;0.00;5.21;DEFAULT_VEHTYPE;186.91;801.12
2751.00;173.62;288;695429325#1_1;19.14;0.00;10.66;DEFAULT_VEHTYPE;185.57;784.36
2751.00;352.31;375;695446623#1_0;11.79;0.00;13.64;DEFAULT_VEHTYPE;181.70;868.53
2751.00;18.17;504;:cluster_2991819236_420249033_5_0;5.52;0.00;5.99;DEFAULT_VEHTYPE;190.29;818.38
2751.00;351.81;516;-39368999#0_1;32.47;0.00;11.26;DEFAULT_VEHTYPE;218.69;549.32
2751.00;352.51;528;-39368999#0_1;92.61;0.00;17.78;DEFAULT_VEHTYPE;210.16;608.86
2751.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2751.00;173.62;668;695429325#1_0;13.47;0.00;13.25;DEFAULT_VEHTYPE;181.76;789.65
2751.00;352.31;766;695446623#1_1;16.65;0.00;9.63;DEFAULT_VEHTYPE;177.88;872.91
2752.00;81.98;184;695504114#1_2;142.97;0.00;15.15;DEFAULT_VEHTYPE;150.68;820.37
2752.00;345.17;210;:cluster_2991819236_420249033_8_0;8.57;0.00;5.61;DEFAULT_VEHTYPE;183.57;821.24
2752.00;261.53;228;:6530229490_0_2;3.12;0.00;12.83;DEFAULT_VEHTYPE;156.29;826.58
2752.00;353.61;248;-695429325#0_1;3.34;0.00;6.08;DEFAULT_VEHTYPE;186.25;807.06
2752.00;173.56;288;39368999#0_1;2.46;0.00;12.69;DEFAULT_VEHTYPE;186.98;771.75
2752.00;352.31;375;695446623#1_0;26.97;0.00;15.18;DEFAULT_VEHTYPE;179.67;883.57
2752.00;74.03;504;695504114#3_0;1.72;0.00;6.23;DEFAULT_VEHTYPE;196.01;820.49
2752.00;351.81;516;-39368999#0_1;46.18;0.00;13.71;DEFAULT_VEHTYPE;216.74;562.89
2752.00;352.88;528;-39368999#0_0;112.71;0.00;20.10;DEFAULT_VEHTYPE;210.94;629.31
2752.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2752.00;173.62;668;695429325#1_0;28.15;0.00;14.68;DEFAULT_VEHTYPE;183.39;775.06
2752.00;352.31;766;695446623#1_1;28.31;0.00;11.67;DEFAULT_VEHTYPE;176.32;884.47
2753.00;81.97;184;695504114#2_2;1.19;0.00;10.65;DEFAULT_VEHTYPE;161.24;821.86
2753.00;316.00;210;:cluster_2991819236_420249033_21_0;6.26;0.00;7.82;DEFAULT_VEHTYPE;178.81;827.18
2753.00;261.55;228;695490087#1_2;12.67;0.00;14.54;DEFAULT_VEHTYPE;141.89;824.44
2753.00;353.21;248;:cluster_2991819236_420249033_8_0;0.34;0.00;6.26;DEFAULT_VEHTYPE;185.52;813.27
2753.00;173.64;288;39368999#0_1;16.55;0.00;14.08;DEFAULT_VEHTYPE;188.54;757.76
2753.00;352.31;375;695446623#1_0;44.58;0.00;17.61;DEFAULT_VEHTYPE;177.31;901.02
2753.00;81.03;504;695504114#4_0;1.32;0.00;8.37;DEFAULT_VEHTYPE;204.28;821.80
2753.00;351.81;516;-39368999#0_1;61.62;0.00;15.44;DEFAULT_VEHTYPE;214.54;578.18
2753.00;352.88;528;-39368999#0_0;134.65;0.00;21.94;DEFAULT_VEHTYPE;208.22;651.07
2753.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2753.00;173.64;668;39368999#0_0;15.68;0.00;16.90;DEFAULT_VEHTYPE;185.27;758.26
2753.00;352.31;766;695446623#1_1;42.43;0.00;14.12;DEFAULT_VEHTYPE;174.43;898.46
2754.00;81.98;184;695504114#2_2;8.14;0.00;6.94;DEFAULT_VEHTYPE;168.10;822.82
2754.00;268.64;210;695490087#0_2;1.96;0.00;9.90;DEFAULT_VEHTYPE;169.32;828.51
2754.00;261.55;228;695490087#1_2;28.78;0.00;16.11;DEFAULT_VEHTYPE;125.95;822.07
2754.00;347.85;248;:cluster_2991819236_420249033_8_0;6.47;0.00;6.13;DEFAULT_VEHTYPE;184.23;819.26
2754.00;173.64;288;39368999#0_1;32.43;0.00;15.88;DEFAULT_VEHTYPE;190.30;741.98
2754.00;81.04;504;695504114#4_0;11.98;0.00;10.66;DEFAULT_VEHTYPE;214.80;823.46
2754.00;351.81;516;-39368999#0_1;78.52;0.00;16.90;DEFAULT_VEHTYPE;212.13;594.91
2754.00;352.88;528;-39368999#0_0;158.16;0.00;23.52;DEFAULT_VEHTYPE;205.30;674.39
2754.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2754.00;173.64;668;39368999#0_0;29.76;0.00;14.08;DEFAULT_VEHTYPE;186.83;744.26
2755.00;81.98;184;695504114#2_2;11.00;0.00;2.86;DEFAULT_VEHTYPE;170.92;823.22
2755.00;261.54;210;:6530229490_0_2;1.99;0.00;12.03;DEFAULT_VEHTYPE;157.41;826.75
2755.00;261.55;228;695490087#1_2;46.80;0.00;18.02;DEFAULT_VEHTYPE;108.11;819.42
2755.00;325.50;248;:cluster_2991819236_420249033_21_0;4.57;0.00;8.23;DEFAULT_VEHTYPE;180.23;826.26
2755.00;172.75;288;39368999#0_1;49.80;0.00;17.37;DEFAULT_VEHTYPE;192.49;724.76
2755.00;81.04;504;695504114#4_0;24.50;0.00;12.53;DEFAULT_VEHTYPE;227.18;825.41
2755.00;353.60;516;-39368999#0_0;96.73;0.00;18.21;DEFAULT_VEHTYPE;212.86;613.45
2755.00;352.75;528;-39368999#0_0;183.39;0.00;25.22;DEFAULT_VEHTYPE;202.17;699.41
2755.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2755.00;172.74;668;39368999#0_0;45.90;0.00;16.13;DEFAULT_VEHTYPE;188.82;728.24
2756.00;83.07;118;695504114#1_0;5.10;0.00;31.32;DEFAULT_VEHTYPE;14.80;796.30
2756.00;81.98;184;695504114#2_2;11.14;0.00;0.14;DEFAULT_VEHTYPE;171.06;823.24
2756.00;261.55;210;695490087#1_2;10.80;0.00;13.82;DEFAULT_VEHTYPE;143.74;824.71
2756.00;262.52;228;695490087#1_2;66.84;0.00;20.04;DEFAULT_VEHTYPE;88.26;816.55
2756.00;273.21;248;:cluster_2991819236_420249033_21_0;14.15;0.00;9.59;DEFAULT_VEHTYPE;171.31;828.80
2756.00;172.75;288;39368999#0_1;68.85;0.00;19.04;DEFAULT_VEHTYPE;194.89;705.87
2756.00;81.04;504;695504114#4_0;38.85;0.00;14.35;DEFAULT_VEHTYPE;241.36;827.64
2756.00;352.88;516;-39368999#0_0;117.38;0.00;20.65;DEFAULT_VEHTYPE;210.36;633.94
2756.00;352.75;528;-39368999#0_0;210.84;0.00;27.46;DEFAULT_VEHTYPE;198.71;726.63
2756.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2756.00;172.74;668;39368999#0_0;64.48;0.00;18.58;DEFAULT_VEHTYPE;191.17;709.80
2757.00;83.07;118;695504114#1_0;35.42;0.00;30.32;DEFAULT_VEHTYPE;44.92;799.96
2757.00;81.98;184;695504114#2_2;11.15;0.00;0.01;DEFAULT_VEHTYPE;171.07;823.24
2757.00;261.55;210;695490087#1_2;26.10;0.00;15.29;DEFAULT_VEHTYPE;128.60;822.46
2757.00;262.84;228;695490087#1_2;88.80;0.00;21.96;DEFAULT_VEHTYPE;66.46;813.81
2757.00;261.57;248;695490087#0_2;10.95;0.00;11.00;DEFAULT_VEHTYPE;160.43;827.20
2757.00;172.92;288;39368999#0_1;90.21;0.00;21.37;DEFAULT_VEHTYPE;197.57;684.69
2757.00;352.88;516;-39368999#0_0;140.51;0.00;23.13;DEFAULT_VEHTYPE;207.49;656.88
2757.00;353.63;528;-39368999#0_0;236.72;0.00;25.88;DEFAULT_VEHTYPE;195.59;752.31
2757.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2757.00;172.74;668;39368999#0_0;83.52;0.00;19.04;DEFAULT_VEHTYPE;193.58;690.91
2758.00;83.07;118;695504114#1_0;66.38;0.00;30.95;DEFAULT_VEHTYPE;75.66;803.69
2758.00;81.98;184;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
2758.00;261.55;210;695490087#1_2;43.60;0.00;17.50;DEFAULT_VEHTYPE;111.28;819.89
2758.00;261.55;248;695490087#1_2;6.41;0.00;12.47;DEFAULT_VEHTYPE;148.09;825.36
2758.00;172.88;288;39368999#0_1;113.66;0.00;23.45;DEFAULT_VEHTYPE;200.47;661.42
2758.00;352.88;516;-39368999#0_0;165.18;0.00;24.68;DEFAULT_VEHTYPE;204.43;681.35
2758.00;353.63;528;-39368999#0_0;258.19;0.00;21.47;DEFAULT_VEHTYPE;193.21;773.64
2758.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2758.00;172.89;668;39368999#0_0;104.23;0.00;20.71;DEFAULT_VEHTYPE;196.14;670.35
2759.00;81.99;118;695504114#1_0;92.99;0.00;26.61;DEFAULT_VEHTYPE;102.07;807.06
2759.00;81.98;184;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
2759.00;261.64;210;695490087#1_2;63.44;0.00;19.84;DEFAULT_VEHTYPE;91.64;816.98
2759.00;261.55;248;695490087#1_2;21.45;0.00;15.05;DEFAULT_VEHTYPE;133.19;823.14
2759.00;172.88;288;39368999#0_1;139.33;0.00;25.67;DEFAULT_VEHTYPE;203.65;635.97
2759.00;352.75;516;-39368999#0_0;192.10;0.00;26.92;DEFAULT_VEHTYPE;201.07;708.05
2759.00;353.62;528;-695429325#1_0;15.75;0.00;17.33;DEFAULT_VEHTYPE;191.28;790.86
2759.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2759.00;172.89;668;39368999#0_0;127.10;0.00;22.87;DEFAULT_VEHTYPE;198.97;647.64
2760.00;81.99;118;695504114#1_0;115.83;0.00;22.84;DEFAULT_VEHTYPE;124.69;810.25
2760.00;81.98;184;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
2760.00;262.84;210;695490087#1_2;84.62;0.00;21.18;DEFAULT_VEHTYPE;70.61;814.33
2760.00;261.55;248;695490087#1_2;38.48;0.00;17.03;DEFAULT_VEHTYPE;116.34;820.64
2760.00;173.59;288;39368999#0_1;164.26;0.00;24.93;DEFAULT_VEHTYPE;206.66;611.23
2760.00;352.75;516;-39368999#0_0;219.30;0.00;27.20;DEFAULT_VEHTYPE;197.64;735.01
2760.00;353.62;528;-695429325#1_0;28.95;0.00;13.20;DEFAULT_VEHTYPE;189.81;803.98
2760.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2760.00;172.89;668;39368999#0_0;152.41;0.00;25.32;DEFAULT_VEHTYPE;202.11;622.51
2761.00;81.99;118;695504114#1_0;134.17;0.00;18.34;DEFAULT_VEHTYPE;142.86;812.80
2761.00;81.98;184;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
2761.00;262.84;210;695490087#1_2;107.13;0.00;22.52;DEFAULT_VEHTYPE;48.26;811.53
2761.00;261.55;248;695490087#1_2;57.24;0.00;18.76;DEFAULT_VEHTYPE;97.78;817.88
2761.00;171.81;288;39368999#0_1;189.51;0.00;25.25;DEFAULT_VEHTYPE;210.15;586.24
2761.00;353.63;516;-39368999#0_0;242.55;0.00;23.25;DEFAULT_VEHTYPE;194.95;758.10
2761.00;353.61;528;-695429325#0_0;9.05;0.00;9.27;DEFAULT_VEHTYPE;188.79;813.10
2761.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2761.00;171.47;668;39368999#0_0;177.34;0.00;24.93;DEFAULT_VEHTYPE;205.25;597.77
2762.00;81.99;118;:6530229489_0_0;0.57;0.00;13.84;DEFAULT_VEHTYPE;156.57;814.73
2762.00;81.98;184;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
2762.00;262.84;248;695490087#1_2;77.65;0.00;20.41;DEFAULT_VEHTYPE;77.53;815.20
2762.00;171.81;288;39368999#0_1;214.16;0.00;24.65;DEFAULT_VEHTYPE;213.66;561.85
2762.00;353.55;516;-695429325#1_0;1.53;0.00;18.75;DEFAULT_VEHTYPE;192.86;776.73
2762.00;18.81;528;:cluster_2991819236_420249033_5_0;5.58;0.00;5.78;DEFAULT_VEHTYPE;190.34;818.42
2762.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2762.00;171.81;668;39368999#0_0;202.59;0.00;25.25;DEFAULT_VEHTYPE;208.85;572.77
2763.00;81.97;118;695504114#2_0;5.20;0.00;9.63;DEFAULT_VEHTYPE;166.11;816.08
2763.00;81.98;184;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
2763.00;262.84;248;695490087#1_2;99.54;0.00;21.90;DEFAULT_VEHTYPE;55.79;812.47
2763.00;171.81;288;39368999#0_1;239.80;0.00;25.64;DEFAULT_VEHTYPE;217.31;536.48
2763.00;353.62;516;-695429325#1_0;17.06;0.00;15.53;DEFAULT_VEHTYPE;191.13;792.16
2763.00;72.02;528;695504114#3_0;1.38;0.00;5.82;DEFAULT_VEHTYPE;195.67;820.44
2763.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2763.00;171.81;668;39368999#0_0;227.24;0.00;24.65;DEFAULT_VEHTYPE;212.37;548.36
2764.00;81.97;118;695504114#2_0;10.32;0.00;5.13;DEFAULT_VEHTYPE;171.19;816.79
2764.00;81.98;184;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
2764.00;353.62;516;-695429325#0_0;0.40;0.00;12.52;DEFAULT_VEHTYPE;189.76;804.50
2764.00;81.03;528;695504114#4_0;0.48;0.00;7.87;DEFAULT_VEHTYPE;203.44;821.66
2764.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2764.00;169.82;668;39368999#0_0;252.89;0.00;25.64;DEFAULT_VEHTYPE;216.20;522.99
2765.00;81.97;118;695504114#2_0;11.14;0.00;0.82;DEFAULT_VEHTYPE;172.00;816.91
2765.00;81.98;184;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
2765.00;353.61;516;-695429325#0_0;8.42;0.00;8.02;DEFAULT_VEHTYPE;188.86;812.47
2765.00;81.04;528;695504114#4_0;10.93;0.00;10.45;DEFAULT_VEHTYPE;213.77;823.29
2765.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2766.00;81.97;118;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
2766.00;81.98;184;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
2766.00;15.42;516;:cluster_2991819236_420249033_5_0;5.24;0.00;6.07;DEFAULT_VEHTYPE;190.07;818.20
2766.00;81.04;528;695504114#4_0;23.12;0.00;12.19;DEFAULT_VEHTYPE;225.81;825.19
2766.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2767.00;81.97;118;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
2767.00;81.98;184;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
2767.00;74.56;516;695504114#3_0;1.81;0.00;6.60;DEFAULT_VEHTYPE;196.10;820.51
2767.00;81.04;528;695504114#4_0;37.13;0.00;14.01;DEFAULT_VEHTYPE;239.65;827.37
2767.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2768.00;81.97;118;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
2768.00;81.98;184;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
2768.00;81.03;516;695504114#4_0;1.95;0.00;8.91;DEFAULT_VEHTYPE;204.90;821.89
2768.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2769.00;81.97;118;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
2769.00;81.98;184;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
2769.00;261.79;428;695446624#0_0;5.10;0.00;13.71;DEFAULT_VEHTYPE;219.08;842.18
2769.00;81.04;516;695504114#4_0;13.25;0.00;11.29;DEFAULT_VEHTYPE;216.06;823.65
2769.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2769.00;172.31;689;-695446623#1_0;5.10;0.00;30.12;DEFAULT_VEHTYPE;167.70;900.43
2770.00;81.97;118;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
2770.00;81.98;184;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
2770.00;349.83;225;-39368999#0_0;5.10;0.00;29.27;DEFAULT_VEHTYPE;225.99;522.82
2770.00;261.79;428;695446624#0_0;17.91;0.00;12.81;DEFAULT_VEHTYPE;206.41;840.35
2770.00;81.04;516;695504114#4_0;27.14;0.00;13.89;DEFAULT_VEHTYPE;229.78;825.82
2770.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2770.00;172.31;689;-695446623#1_0;34.27;0.00;29.17;DEFAULT_VEHTYPE;171.61;871.52
2771.00;81.97;118;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
2771.00;81.98;184;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
2771.00;351.81;225;-39368999#0_1;33.67;0.00;28.57;DEFAULT_VEHTYPE;218.52;550.50
2771.00;261.82;428;:6530229491_0_0;2.75;0.00;8.87;DEFAULT_VEHTYPE;197.63;839.09
2771.00;81.04;516;695504114#4_0;43.03;0.00;15.89;DEFAULT_VEHTYPE;245.48;828.29
2771.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2771.00;172.28;689;-695446623#0_0;12.88;0.00;29.08;DEFAULT_VEHTYPE;175.49;842.79
2772.00;81.97;118;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
2772.00;81.98;184;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
2772.00;351.81;225;-39368999#0_1;61.92;0.00;28.25;DEFAULT_VEHTYPE;214.50;578.47
2772.00;261.85;428;695446624#1_0;2.12;0.00;4.37;DEFAULT_VEHTYPE;193.28;838.47
2772.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2772.00;173.05;689;:cluster_2991819236_420249033_16_0;28.89;0.00;29.99;DEFAULT_VEHTYPE;179.13;813.06
2773.00;81.97;118;695504114#2_0;11.15;0.00;0.00;DEFAULT_VEHTYPE;172.01;816.91
2773.00;81.98;184;695504114#2_2;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.07;823.24
2773.00;351.85;225;-39368999#0_1;91.04;0.00;29.12;DEFAULT_VEHTYPE;210.33;607.31
2773.00;261.86;428;695446624#1_0;2.86;0.00;0.74;DEFAULT_VEHTYPE;192.54;838.36
2773.00;261.84;531;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
2773.00;173.62;689;695429325#1_0;19.41;0.00;29.59;DEFAULT_VEHTYPE;182.42;783.75
